title,저자,발행기관,발행연도,핵심어
교통약자 이동권 관리를 위한 특별교통수단 분산배치 효과에 관한 연구 - 남양주시 사례를 중심으로 -                      = Effectiveness of decentralized management of special transportation systems for the elderly and disabled - A case study of Namyangju city,박지원,한국도로학회(Korean Society of Road Engineers),2020,"['special transportation system', 'elderly and disabled', 'de-centralized management', 'paratransit transportation', 'disability transportation', 'transportation service for handicapped', 'disabled accessibility', 'wheelchair transportation service']"
제주 스마트 교통 안전도시 평가지표 구축 방안 연구                      = A Study on the Establishment of Evaluation Indicators for Smart Traffic Safety City in Jeju Island,고기봉,한국지방행정학회,2020,"['Quality of Life', 'Information and Communications Technology', 'Smart Traffic', 'Smart Safe City', '삶의 질', '정보통신기술', '스마트 교통', '스마트 안전 도시']"
장애인 자동차 취득세 감면 개선방안,임상빈,한국지방세연구원,2020,"['지방세', '지방세특례제한법', '장애인', '차량취득', '보철용', '세대분리']"
교통약자 통행데이터를 활용한 교통약자 맞춤형 대중교통 경로탐색알고리즘 개발,나예진,대한교통학회,2020,
빅데이터 공통기반 ‘혜안’을 활용한 소셜분석: 대전 ‘트램’을 중심으로,임연희(Yeon-Hee Lim),충남대학교 사회과학연구소(Institute for Social Sciences Chungnam National University),2020,"['빅데이터', '소셜분석', '정책결정', '갈등관리', '트램', 'Big Data', 'Social Analysis', 'Policy-Making', 'Conflict Management', 'Tram']"
이용자의 공간인지를 고려한 지하철역사 재난대응시설에 관한 연구                      = A Study on the Disaster Response Facility of Subway Station Considering the User's Space,김명화 ( Kim Myeonghwa ),한국공간디자인학회,2020,"['Subway Station', 'Disaster Response Facilities', 'Safety Environment', 'Universal Design', 'User-centered', '지하철역사', '재난대응시설', '안전환경', '유니버설디자인', '이용자중심']"
스쿨존 · 실버존에서의 차량 감속 유도에 영향을 끼치는 요인 분석 : 제주특별자치도 C-ITS 데이터를 활용하여,"백정한(BAEK, Junghan)",대한교통학회,2020,"['binominal logistics model', 'C-ITS', 'driver compliance rate', 'school zone', 'silver zone', '이항 로지스틱 모형', '운전자 순응도', '스쿨존', '실버존']"
노인보호구역 보행자녹색시간 산정을 위한 보행속도 기준 개선,한음,한국ITS학회,2020,"['고령보행자', '보행자사고', '보행속도', '횡단보도', 'Eldery pedestrian', 'Pedestrian accident', 'Walking speed', 'Cross-walk']"
교통장애인의 교통위험과 이동권 확보에 관한 정책사례분석                      = Analysis of Policy Cases on Traffic Risks and Securing the Right to Travel for the Disabled,김광주,대구과학대학교 국방안보연구소,2020,"['교통장애인', '교통위험', '교통안전정책', '장애인 이동권', '광역이동지원센터', 'Traffic disabled', 'Traffic risk', 'Traffic safety policy', 'Disabled mobility ticket', 'Regional movement support center']"
보행환경 요인에 대한 중요도 인식 AHP 분석을 통한교통약자 보행친화지수 개발-휠체어 사용자를 중심으로-                      = Developing walkability index for the transportation vulnerable through the AHP analysis of environmental factors -Focusing on wheelchair users-,고규희,한국문화공간건축학회,2020,"['Walking environment', 'Wheelchair user', 'The transportation poor', 'Walkability index', 'AHP', '보행환경', '휠체어 사용자', '교통약자', '보행친화지수', 'AHP']"
윤축모델을 이용한 독립회전 방식 철도차량의 주행성능 개선을 위한 토크제어 성능검증                      = Performance Verification of Torque Control to Improve Running Performance of Independently Rotating Wheel Type Railway Vehicle by Wheelset Model,조연호,한국철도학회,2020,"['독립회전 차륜(IRWs: Independently rotating wheels)', '개별토크제어', '저상트램', '동특성해석', 'IRWs(Independently rotating wheels)', 'Individual torque control', 'Low floor TRAM', 'Dynamic simulation', 'Matlab']"
교통약자의 이동권 및 교통편의 증진을 위한 법 개정에 관한 연구,"노호창(Roh, Ho-chang)",한국법학회,2020,"['이동권', '장애인', '교통약자', '교통편의', '권리구제', 'right to move', 'persons with disabilities', 'mobility disadvantaged persons', 'convenience of movement', 'remedy for rights']"
공원 테러안전을 위한 CPTED 적용방안 - 광역자치단체 공원을 중심으로 -                      = Study on CPTED Application Method for Park terrorism Safety - with a focus on regional parks -,이도선,한국테러학회,2020,"['테러', '테러예방', '환경개선', '범죄예방', 'CPTED', 'Terrorism', 'Terrorism prevention', 'Environmental improvement', 'Crime prevention', 'CPTED']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요교통뉴스,김동준,한국교통연구원(KOTI),2019,
교통약자 모빌리티 향상을 위한 저상버스 배차기술 개발,"민재홍(MIN, Jaehong)",대한교통학회,2019,
이동권 약자를 위한 휠체어 탑승 가능한 고속 및 시외버스 국산화 연구개발,"하성용(HA, Sungyong)",대한교통학회,2019,
전동보장구 사용 장애인을 위한 최적화된 경로 안내 시스템 설계                      = Optimized Route Navigation System Design for Disabled People who Use Electronic Assistive Devices,김지훈(Jihoon Kim),한국HCI학회,2019,"['전동보장구', '경사로', '장애인', '경로 안내', '강화학습']"
합성곱 신경망을 이용한 보행자 머리상해치 예측기법 개발,김현석(Hyeonseok Kim),한국자동차공학회,2019,"['HIC(머리상해치)', 'NCAP(신차평가제도)', 'VRU Safety(보행자 안전)', 'Deep learning(심층 학습)', 'Pre-trained model(사전 학습 모델)']"
RAPTOR 알고리즘을 활용한 교통약자 통행특성기반 대중교통시설규모 산정,나예진,대한교통학회,2019,
이용자 중심 대중교통 가치평가 체계제안과 제주지역 적용 연구                      = Suggestion of user-centered public transportation value evaluation system and applied research in Jeju area,황경수,한국산학기술학회,2019,"['public transport valuation system', 'institutionalization', 'local governments', 'Transportation abbreviation', 'policies for residents']"
교통약자의 교통인프라 개선욕구에 영향을 미치는 요인 분석 - 대구광역시를 사례로 -                      = Analyzing Factors Affecting Transportation Vulnerable’s Improvement Needs of Transportation Infrastructure – A Case Study of Daegu Metropolitan City –,김종진,대한국토·도시계획학회,2019,"['Transportation Vulnerable', 'Transportation Infrastructure', 'Improvement Needs', 'Multinomial Logit Mode', '교통약자', '교통인프라', '개선욕구', '다항로짓모형']"
도심 자율주행서비스 테스트를 통한 자율주행 기술개발 현황 및 5G연계 미디어의 역할,최정단,한국방송·미디어공학회,2019,
교통약자의 사회경제적 특성이 교통수단 개선욕구에 미치는 영향 분석 - 대구광역시를 사례로 -                      = Analysis of Socioeconomic Characteristics Affecting Transportation Handicapped’sImprovement Needs of Travel Mode: A Case Study of Daegu Metropolitan City,윤대식,재단법인 대구경북연구원,2019,"['교통약자', '교통수단', '사회경제적 특성', '개선욕구', '다항로짓모형', 'Transportation Handicapped', 'Travel Mode', 'Socioeconomic Characteristics', 'Improvement Needs', 'Multinomial Logit Model']"
관광자의 수단선택 행위에 관한 연구,Rizwan,대한교통학회,2019,
철도역사에서의 교통약자 이용만족도 향상을 위한 지원시스템 설계                      = Design of Supporting System to Improve the Mobility Handicapped Satisfaction in Railway Station,황 종 규,대한전기학회,2019,"['IMU', 'IOT', 'BLE', 'Mobility handicapped']"
교통약자 지원 로봇용 무선전력전송 시스템의 공진기 구조 연구                      = Study of Resonator Structure of Wireless Power Transfer System Using Support Robots to Help Vulnerable Transportation Structurese,진명성,한국철도학회,2019,"['무선전력전송', '오정렬', '효율', '나선형 코일', 'Wireless power transfer', 'Misalign', 'Efficiency', 'Spiral coil']"
도시부 도로 제한속도 하향 사업 안전성 효과평가                      = Assessing the Safety Effects of Reduction of Speed Limit on Urban Roads,손승오,대한교통학회,2019,"['crash modification factor (CMF)', 'empirical bayes', 'highway safety manual (HSM)', 'observational before-after study', 'safety performance function (SPF)', 'speed limit', '사고수정계수(CMF)', '경험적 베이즈 방법론', '도로안전편람(HSM)', '관측적 사전사후 분석 방법론', '안전성능함수(SPF)', '제한속도 하향']"
증강현실 기반 지하철 역사의 보행안내 시스템                      = Development of Indoor Navigation System based on the Augmented Reality in Subway Station,김원길,한국ITS학회,2019,"['Mobility Service', 'Quick Response Marker Code', 'Augmented Reality(AR)', 'Subway Station', 'Navigation', '모빌리티 서비스', '마커 코드', '증강현실', '지하철 역사', '내비게이션']"
지하철 역사공간 안내 체계 디자인 개발 사례 연구                      = A study on the case about developing of subway station information guidance system,권영재 ( Yeongjae Kweon ),한국공간디자인학회,2019,"['Subway station', 'Information guidance system', 'Universal design', 'In-Chun Subway station', 'Standard design', '지하철 역사공간', '안내 체계', '유니버설디자인', '인천도시철도', '표준디자인']"
지하철 역사에서 실내 내비게이션 서비스를 위한 KAI-R 시스템,이건우,한국ITS학회,2019,"['지하철 역사', '실내 측위', '실내 내비게이션', '위치 기반 서비스', 'Subway station', 'Indoor localization', 'Indoor navigation', 'Location based service']"
철도역사에서의 교통약자 이용만족도 향상을 위한 지원시스템 설계,황종규(Jong-Gyu Hwang),대한전기학회,2019,"['IMU', 'IOT', 'BLE', 'Mobility handicapped']"
항공교통약자 및 지방공항 이용 활성화를 위한 지상탑승교 운영방안,변아름,한국항공경영학회,2019,
(주)에스알의 우수혁신 사례 (2018년 우수 공공기관 사례 발표자료),육남일,한국품질경영학회(The Korean Society for Quality Management),2019,"['고속철도 이용부담 경감', '재난관리평가 최우수', '사회적 가치 실현']"
고속버스용 휠체어 탑승 전용 승강구 개조부 연구                      = A study of express bus entrance system for wheelchair users,이용우,한국산학기술학회,2019,"['Express Bus', 'Finite Element Analysis', 'Sensitivity Analysis', 'Stiffness Analysis', 'Wheelchair User']"
도시철도역 이용수요 추정 및 이동편의시설 규모 예측 비교 분석                      = Comparative Analysis of Estimation of Demand for Urban Railway Stations and Forecast of Transportation Facilities Size Prediction,김황배,대한토목학회,2019,"['Urban railway station', 'Number of users per entrance', 'Transportation facilities size', 'Multiple regression model', '도시철도역', '출입구별 이용자 수', '이동편의시설 규모', '회귀모형']"
교통약자 이동권 관리를 위한 특별교통수단 분산배치 효과에 관한 연구 -남양주시 사례를 중심으로-,박지원,대한교통학회,2019,
‘사람중심’의 교통복지를 위한 정책적 시사점: 스코틀랜드 사례를 중심으로                      = A study on Policy Implications for 'Person-Centered' Transportation Welfare: Focused on the case of Scotland,이현숙,한국웰니스학회,2019,"[""'Person-centered' Transportation Welfare"", 'social model', 'medical model', 'transportation vulnerable people']"
교통약자를 위한 특별교통수단의 운영효율성 평가                      = Evaluation of Operations Efficiency in Special Transportation Services for the Transportation Vulnerable,안성관,한국생산관리학회,2019,"['자료포락분석(DEA)', '효율성', '비모수통계분석', '특별교통수단', '교통약자', 'DEA', 'Efficiency', 'Non-parametric Statistical Analysis', 'Special Transportation Services', 'The Transportation Vulnerable']"
상호인식 교통안전시설물 현장적용에 따른 효과검증 연구                      = A Study on Verification of the effectiveness of Mutually Recognizable Traffic Safety Facilities,김기남,한국산학기술학회,2019,"['Rate of Serious Injury', 'Speed Reduction', 'Talkeye', 'Traffic Safety Facility', 'Visibility']"
초고령시대 부산지역 시내버스의 고령친화적 개선방안                      = Age-friendly Improvement Scheme of Bus to Prepare the Super-aging Age in Busan,윤영삼,부경대학교 인문사회과학연구소,2019,"['Aging', 'Age-friendly', 'Old', 'Elder', 'Bus', 'Busan', '고령화', '고령친화', '고령자', '버스', '부산']"
이용자 관점의 도시철도 서비스 발전 방안,이호(Ho Lee),한국교통연구원(KOTI),2019,
철도역사 교통약자의 이용만족도 향상 방안 연구,황종규(Jong- Gyu Hwang),대한전기학회,2019,
생체신호 분석을 통한 교통약자의 퍼스널 이모빌리티 안전 관리 시스템 설계,류제우(Jewoo Ryu),한국정보과학회,2019,
도시철도역 출입구 유출입 이용자 추정 모형 수립                      = Establishment Model of Entrance and Exit User of Urban Railway Station,김황배,대한토목학회,2019,"['도시철도역', '출입구별 이용자 수', '출입구 너비', '토지이용', '다중회귀모형', 'Urban railway station', 'Number of users per entrance', 'Entrance width', 'Land use', 'Multiple regression model']"
공공데이터를 활용한 노인교통사고 발생유형 분석연구                      = Analysis of Elderly Traffic Accidents Using Public Data,이정원,대한산업경영학회,2019,"['Elderly Traffic Accident', 'Traffic Accident Type', 'Traffic Safty of Elderly', 'Big Data Analysis', 'Big Data Visualization', '노인교통사고', '교통사고유형', '노인교통안전성', '빅데이터분석', '빅데이터시각화']"
교통 취약지역의 접근성 향상을 위한 정책연구                      = A Policy Study for Improving Accessibility in Transportation Vulnerable Areas,기정훈,명지대학교(서울캠퍼스) 정부혁신연구소,2019,"['교통권', '교통취약지역', '교통취약계층', '수요응답형 대중교통', 'Transportation Rights', 'Transportation Vulnerable Areas', 'Transportation Vulnerable Classes', 'Demand Responsive Transit']"
고속버스용 휠체어 탑승 승강장치 구조 해석                      = Structural Analysis of Wheelchair Lift System for Express Buses,이용우,한국자동차공학회,2019,"['Wheelchair lift(휠체어 승강장치)', 'Express bus(고속버스)', 'Transportation abbreviation(교통 약자)', 'Finite element analysis(유한요소 해석)']"
트램 사고유형별 복구매뉴얼 및 복구장치 조사 분석,정승섭(Seung Sub Jung),한국철도학회,2019,"['트램', '사고복구매뉴얼', '사고복구장치', 'TRAM', 'Recovery Manual', 'Recovery Equipment']"
유동인구를 고려한 보행사고 노출률 추정                      = Estimation of Pedestrian Crash Exposure Considering Floating Population,이하식,대한교통학회,2019,"['negative binomial regression', 'pedestrian exposure', 'safety performance function', 'smart card data', 'vehicle-pedestrian crash', '음이항 회귀분석', '보행노출률', '안전성능함수', '교통카드 자료', '보행사고']"
대중교통 내 교통약자와 비교통약자 간의 의사소통 서비스 디자인 제안교통 : 약자 중에서도 임산부를 대상으로                      = A Suggestion of Communication Service between the Mobility Handicapped and Regular passenger in subway For pregnant women among the mobility handicapped,"신예진(Shin,YeJin)",한국디자인리서치학회,2019,"['Interaction', 'Communication', 'Mobile service', 'Mobility handicapped', 'Mobility right', 'Transportation vulnerable']"
교통약자 관점에서 교통시설 신호안내음의 현황조사,송한솔(Hansol Song),한국소음진동공학회,2019,"['The transportation handicapped(교통약자)', 'Transportation Facility(교통시설)', 'Sound signal and announcement(신호안내음)']"
교통약자를 위한 대중교통의 좌석 예약시스템 개발,김영훈(Yeong-Hun Kim),대한전기학회,2019,
고속버스용 가변형 승객 시트 개발 연구,이용우(Yongwoo Lee),한국자동차공학회,2019,"['Express bus(고속버스)', 'Mobility handicapped(교통약자)', 'Sliding seat(슬라이딩 좌석)', 'Finite element method(유한요소법)', 'Strength analysis(강도 해석)']"
지능형 방음터널 개발을 위한 스마트 모빌리티의 핵심 기술 및 디자인 연구                      = A Study on Core Technology and Design of Smart Mobility for Intelligent Sound Proof Tunnel Development,김홍찬,사단법인 한국조형디자인협회(THE KOREA SOCIETY OF ART & DESIGN),2019,"['Smart Mobility', 'Smart City', 'Industrial Design', 'Autonomous Vehicle', '스마트 모빌리티', '스마트 시티', '산업 디자인', '방음터널', '자율주행 자동차']"
LPG 차량에 대한 자동차세 주행분 부과 예비타당성 검토,이기환,한국지방세연구원,2019,"['LPG 차량 규제 폐지', '자동차세 주행분', '예비타당성 검토', '환경정책']"
지원정책으로서의 지방재정지출과 지방세지출 비교우위 판단기준 모색,김필헌,한국지방세연구원,2019,"['조세지출', '지방재정지출', '지방세', '효율성', '비교우위']"
기계학습 알고리즘을 이용한 보행만족도 예측모형 개발                      = Developing a Pedestrian Satisfaction Prediction Model Based on Machine Learning Algorithms,이제승,대한국토·도시계획학회,2019,"['Pedestrian Satisfaction', 'Machine Learning', 'Logistic Regression', 'Random Forest', 'Artificial Neural Network', '보행만족도', '기계학습', '로지스틱 모형', '랜덤 포레스트', '인공신경망']"
배우자 보험살인 범죄 유형분류에 관한 연구,허영록(Young Rok Her),한국심리학회(The Korean Psychological Association),2019,"['배우자 보험살인 범죄', '범죄 프로파일링', '유형분류', '동질성분석(HOMALS)', 'spouse insurance homicide offenses', 'criminal profiling', 'type classification', 'homogeneity analysis(HOMALS)']"
교통약자 MaaS(Mobility as a Service) 플랫폼 개발,나예진,한국ITS학회,2019,
교통약자를 고려한 노상주차 개선과 커뮤니티 교통 발전 방향 : 청주지역 노상주차의 실태와 주민 인식을 중심으로                      = Improvement Direction of On-Street Parking and Community Transportation based on Actual Conditions and Citizen's Recognition in Cheongju,네모토마사쯔구,충북대학교 국제개발연구소,2019,"['노상주차', '교통약자', '차량 비소유자', '액티브 모빌리티', '유니버설 디자인', 'On-street parking', 'Vulnerable pedestrian', 'non-car owner', 'Active mobility', 'Universal design']"
휠체어 사용 장애인의 이동 편의를 위한 모바일 지도 앱의 UX 디자인                      = Designing Mobile Map App UX to Improve Transit Convenience for the Disabled with Wheelchairs,양수지,한국에이치씨아이학회,2019,"['Disabled with Wheelchairs', 'Transit Convenience', 'User Experience', 'Map', 'App design']"
교통약자를 위한 어플리케이션 스마트워킹의 사용성 테스트                      = Usability Test of Application named SmartWALKing for Vulnerable Road Users,"이현희(Lee, Hyun-hee)",한국장애인재활협회,2019,"['교통약자', '경로 안내', '접근성', '스마트워킹', 'vulnerable road user', 'route guidance', 'accessibility', 'SmartWALKing']"
도시철도 연계 여부에 따른 도시별 대중교통 만족도 특성 차이에 관한 연구                      = A Study on the Analysis of Public Transportation Satisfaction in Cites with Urban railway,장재민,한국도시철도학회,2019,"['Public Transportation Satisfaction', 'Local Characteristics', 'Multiple Regression Analysis', 'Tree regression', 'Binomial Logistic Regression', 'Public Transportation', '대중교통 만족도', '지역특성', '다중회귀분석', '의사결정나무', '로지스틱회귀분석']"
열차충돌 사고시 휠체어 탑승자의 충돌 특성 및 상해도 분석에 관한 연구                      = Characterisation of Crash Behavior and Injury for Wheelchair User in Train during Accidental Collision,함석우,한국정밀공학회,2019,"['Train collision', 'Injury criteria', 'Mobility handicapped', '열차 충돌', '상해 지수', '교통약자']"
국내 유니버설디자인 정책현황 연구                      = A Study on the Policy Status of Universal Design in Korea,황동호 ( Dongho Hwang ),한국공간디자인학회,2019,"['Universal Design', 'Design Policy', 'Universal Design Act', 'Universal Design Ordinance', 'Design Policy Status', '유니버설디자인', '디자인정책', '유니버설디자인 법제', '유니버설디자인 조례', '디자인정책 현황']"
약자와 유니버설디자인의 상관성 연구                      = A Study on the Relationship between Disadvantage and Universal Design,안상락,한국일러스아트학회(The Society of Korea Illusart),2019,"['고령자', '노화', '장애인', '정보', '마케팅', 'The aged', 'Aging', 'The disabled', 'Information', 'Marketing']"
ICT기술 기반의 자율주행기술 개발을 통한 사회문제해결 R&D연구동향,민경원,한국통신학회(Korea Institute Of Communication Sciences ),2019,
대도시 공간배제적 주거이동 영향요인 실증분석                      = An Empirical Analysis of Influential Factors of Spatially Exclusionary Residential Mobility in Korean Metropolitan Environments,이민주,국토연구원(Korea Research Institute for Human Settlements),2019,"['Spatially Exclusionary Residential Mobility', 'Housing Instability', 'Multi-level Ordered Logistic Model', 'Korean Housing Survey', 'Pooled Data', '공간배제적 주거이동', '주거불안정성', '다층 순서형 로짓모형', '주거실태조사', '합동자료']"
교통약자의 동선 안내 어플리케이션 알고리즘 개발                      = Development of Path Finding and Guiding Algorithm for Handicapped People,조수빈,한국건설안전학회,2019,
"정보 접근성을 위한 키오스크 시스템박스 가이드라인의 필요성 제안 -인천 영화상영관 휠체어 이용자를 중심으로-                      = Propose the Need for Kiosk System Box Instructions for Information Accessibility -Incheon Movie Theaters, Wheelchair Users-",서혜옥,한국디자인문화학회,2019,"['Kiosk(키오스크)', 'Accessibility(접근성)', 'Wheelchair User (휠체어 이용자)', 'Universal Design(유니버설 디자인)']"
교통약자를 고려한 보도의 경사도와 높이 결정을 위한 실험연구                      = Experimental Study on the Determination of Slope and Height of Curbs Considering the VRUs,김현진,한국도로학회(Korean Society of Road Engineers),2018,"['Experimental Study', 'Curbs height', 'Curbs slope', 'Vulnerable Road Users(VRUs)', 'ANOVA', 't-test']"
중형 저상전기버스 도입에 따른 지불용의액 추정 연구,김경현,한국ITS학회,2018,"['중형 저상전기버스', '조건부 가치측정법', '지불용의액', '이중양분선택형 질문', 'Medium-sized low floor electric buses', 'Contingent Valuation Method', 'Willingness to Pay', 'Double Dichotomous Choice Question']"
복합측위 기술을 이용한 실내외 막힘없는 평창올림픽 AR길안내 서비스,이금렬,한국통신학회(Korea Institute Of Communication Sciences ),2018,
교통약자를 고려한 최적 대피경로 선정 연구                      = Study on Route Optimization for Emergency Evacuation for the Vulnerable Pedestrians,최윤조(Yoonjo Choi),대한공간정보학회(The Korean Society for Geo-Spatial Information System),2018,"['고통약자', '재난', '대피소', '대피경로']"
교통약자의 역세권 이동범위 실증 연구,안영수,한국도시부동산학회(구 도시정책학회),2018,"['교통약자', '역세권', '이동편의성', '보행네트워크', '유니버셜 디자인', 'Transportation vulnerable', 'Mobility', 'Walking network', 'Universal design']"
통행전수화기법을 이용한 휠체어 장애인의 장거리 통행수요 추정,"조성진(CHO, Sung-Jin)",대한교통학회,2018,"['long distance travel', 'O/D expansion method', 'traffic demand forecast', 'wheelchair user', 'wheelchair-enabled express/intercity bus', '장거리 통행', '통행전수화기법', '교통수요예측', '휠체어 장애인', '휠체어 탑승가능 고속/시외버스']"
서울시 장애인콜택시 대기시간 예측 LSTM 모델의 적정 하이퍼파라미터 선정,홍두선,대한교통학회,2018,
법제개선을 통한 국민의식 개선방안- 외국제도와 비교하여 -                      = The Reform of Consciousness’ Peoples through the Legislation,권영호,제주대학교 법과정책연구원,2018,"['국민의식개선', '안전권', '구조부작위죄', '신고의무', '법제개선', 'Reform of Consciousness’ Peoples', 'The Right of Safety', 'A crime of omission for rescue', 'Duty for report', 'Reform of legislati']"
반려견의 항공운송서비스에 관한 정책적 고찰- 기내 반입 반려견을 중심으로 -                      = Policy Consideration for Air Transport Service of Companion Dogs － Focusing on-board companion dogs－,박수진,한국항공경영학회,2018,"['반려견', '항공기내', '항공보안법', '항공운송약관', '반려견 관리 책임 및 의무', 'Companion dog', 'In-flight', 'Aviation Security Law', 'Air Transport Terms and Conditions', 'Responsibility and duty of pet management']"
유니버설디자인 관점에서 횡단시설에 관한 연구                      = A Study on the Crossing Facilities from a Universal Design Perspective,최승철 ( Choi Seung Cheol ),한국기초조형학회(Korean Society of Basic Design & Art),2018,"['유니버설디자인', '배리어프리', '횡단시설', 'universal design', 'barrier free', 'Crossing Facilities']"
경제·사회적 약자를 위한 교통 서비스 강화방안,임서현,한국교통연구원(KOTI),2018,
특별교통수단 통행특성 분석을 통한 운영체계 효율화 방안,"신혜림(SHIN, Hye Rim)",대한교통학회,2018,"['The Mobility Handicapped', 'Special Transportation Service(STS)', 'Mobility Center for the Handicapped', '교통약자', '특별교통수단', '교통약자이동지원센터']"
지하 환승역에서 화재 발생 시 피난 해석 연구                      = A Study on the Evacuation Simulation for the Outbreak of Fire at the Underground Transfer Station,김현주(Kim Hyunju),한국방재학회,2018,"['도시철도 지하역사', '화재 시뮬레이션', '피난 경로', '교통약자', '환승역', 'Underground Subway Station', 'Fire Accident Simulations', 'Evacuation Route', 'Vulnerable Users', 'Transfer Station']"
"엔지니어링 BIM 기술 활용을 통한 경관 BIM의 적용방안- Infraworks, Twin Motion을 기반으로 한 3D 경관설계를 대상으로 -                      = Application of Landscape BIM through Engineering BIM Technology - Focused on The 3D Landscape Design Based on Infraworks and Twin Motion -",홍진기,한국경관학회,2018,"['BIM', 'Building Information Modeling', 'GIS', 'Landscape', 'Infraworks', 'Twinmotion', 'BIM', '3D 모델링', '스마트 건설자동화', 'GIS', '경관', 'Infraworks', 'Twinmotion']"
국가유공자 이동지원을 위한 보훈복지제도 개선방안 연구,박국호(Guk-Ho Park),한국보건복지학회,2018,"['보훈복지', '국가유공자', '교통약자', '특별교통수단', 'Veterans welfare', 'Veterans', 'The transportation vulnerable people', 'The special transport service systems']"
교통약자를 위한 항공기 객실 안전수칙 안내지의 서비스 요구도에 관한 연구,"안소영(An, So-Young)",한국관광레저학회,2018,"['교통약자(Vulnerable Road Users)', '유아승객(Child Passenger)', '운송제한승객 (Restricted Passenger Advice)', '안전수칙 안내지(Safety Information Card)']"
철도역사에서의 교통약자 이동편의를 위한 협동로봇에 관한 연구,이태형(TaeHyung LEE),한국통신학회,2018,
특별교통수단 운영 활성화를 위한 방안 연구 - 대전시를 중심으로,"김명수(Kim, Myung Soo)",대한교통학회,2018,"['특별교통수단', '교통약자', '중요도-만족도']"
교통약자 대상 강건 자동비상제동 알고리즘 개발,김태우(Taewoo Kim),대한기계학회,2018,"['Autonomous Emergency Braking(자동비상제동장치)', 'Active Safety(능동 안전)', 'Advanced Driver Assistance System(운전자보조장치)', 'Collision Avoidance(충돌회피)']"
후천적 장애인의 장애수용 과정에 대한 질적 연구                      = A Qualitative Study on Acceptance of Disability of Postnatal Disabled People,맹성준,한국중독재활복지학회,2018,"['후천적 장애인', '장애 수용', '장애 정체감', '질적 연구', 'postnatal disabled people', 'acceptance of disability', 'disability identity', 'qualitative study']"
휠체어 승강설비를 장착한 시외버스 도입 및 운영을 위한 법제도 개선방안,박상우,한국교통연구원(KOTI),2018,
교통약자를 위한 광주광역시 지하철 실태조사: 엘리베이터를 기준으로                      = A Survey in Gwangju Metropolitan City Subway for People who have Mobility Handicapped. : About using Elevator,김다윤,대한고령친화산업학회,2018,"['교통약자', '광주광역시 지하철', '엘리베이터', '이동성', 'Mobility Handicapped', 'Gwang-Ju Metropolitan Subway', 'Elevator', 'Accessibility']"
도시철도 무임수송 복지제도 개선방안에 관한 연구                      = A Study on the Improvement Plan of Free Welfare System of Urban Railway,박정수,한국도시철도학회,2018,"['도시철도교통', '무임수송', '복지제도', '고령사회', '도시철도 운영기관', 'Urban Railway Traffic', 'Free ride', 'Welfare system', 'Society of advanced age', 'Subway corporation']"
"교통약자(노인, 장애인, 외국인 등)를 위한 실내 보행경로에 관한 연구                      = A study on indoor Walking Route for the Traffic Accident(Elderly, Disabled, Foreigner) etc.",신재범(Jae Bum Shin),한국철도학회,2018,"['교통약자', '보행경로안내', '측위기술', '사물인터넷(IoT)', '장애인', '노약자']"
교통약자를 고려한 보도 턱낮추기 설계기준 연구,김현진,대한교통학회,2018,
교통약자 이동편의지원을 위한 보행공간정보 구축 시스템 개발,"김연웅(KIM, Yeonwoong)",대한교통학회,2018,
한국 장애인 건축물 접근권의 현황과 과제                      = Study on the Right to Access of Building Environment for Persons with Disabilities in Korea,배융호,한국인권학회,2018,"['accessibility', 'right to access', 'accessible building environment', 'Disability', 'Persons with Disabilities', '편의시설', '장애인 접근권', '건축물 접근권', '장애', '장애인']"
고령자 이동편의 증진을 위한 Mobility as a service (MaaS) 검토 및 시사점,나예진,대한교통학회,2018,
장애인을 위한 해상교통환경 구축 방안에 관한 연구                      = A Study on Installation of Maritime Passenger Service Environment for the Disabled Persons,김성국,해양환경안전학회,2018,"['Disabled person', 'Passenger ship', 'Terminal', 'Human rights', 'Maritime passenger service', '장애인', '여객선', '터미널', '인권', '해상여객운송']"
고령사회 주거복지정책의 법적 쟁점과 개선 방안- 국민연금기금의 활용 방안을 중심으로 -                      = Legal Issues and Improvement Plan for Housing Welfare of Aging Society - Focusing on application plan of National Pension Fund -,김영국,숭실대학교 법학연구소(The Institute for Legal Studies Soong Sil University),2018,"['right to housing', 'housing welfare policy', 'the elderly poverty', 'housing poverty', 'National Pension Fund', 'Housing Welfare Special Bond', '주거권', '주거복지정책', '노인빈곤', '주거빈곤', '국민연금기금', '주거복지특별채권']"
구조방정식모형을 활용한 이동지원센터 서비스 이용에 관한 연구                      = A Study on Mobility Support Center Service Using Structural Equation Model,김성회,한국산학기술학회,2018,"['Importance-Performance Analysis', 'Mobility Support Center', 'Special Transportation Vehicle', 'Structural Equation Model', 'Transportation Vulnerable']"
지하철 공공 사인색채의 컬러유니버설디자인 현황 분석                      = Analysis of on Color Universal Design Situation of the Subway Public Sign Color - Focused on the Yokohama Station,한보미(Bomi Han),한국색채학회,2018,"['컬러유니버설디자인', '사인색채', '사인시스템', '사례연구', 'Color Universal Design', 'Sign Color', 'Sign System', 'Case Study']"
교통약자 이동편의지원을 위한 보행공간정보 구축 시스템 개발                      = Walkway Spatial Information Collection Technologies for Disadvantage Pedestrians,김연웅,대한교통학회,2018,
